ticker,date,open,high,low,close,volume
AAPL,2021-08-03,142.12859665195967,144.30228959895825,141.51449808960257,143.63946533203125,64786600
AAPL,2021-08-04,143.5516890402157,144.0585492223941,142.5866794891882,143.23976135253906,56368300
AAPL,2021-08-05,143.26900294123843,144.1072900112852,142.47945643165977,143.34698486328125,46397700
AAPL,2021-08-06,142.86869219057516,143.61060825982952,142.16581806356817,142.66368103027344,54126800
AAPL,2021-08-09,142.72222158501236,143.210327688173,142.0584044347056,142.61483764648438,48908700
AAPL,2021-08-10,142.95653516321173,144.19632898598317,141.84365370926938,142.1365203857422,69023100
AAPL,2021-08-11,142.57581781429272,143.2298783064216,142.06818321748432,142.3903350830078,48493500
AAPL,2021-08-12,142.71249604702388,145.50446416374157,142.37081574173467,145.3482666015625,72282600
AAPL,2021-08-13,145.42637130499,145.88519235268876,144.74302556240244,145.55328369140625,59375000
AAPL,2021-08-16,145.00657783567002,147.59354953492934,142.98582599022765,147.52520751953125,103296000
AAPL,2021-08-17,146.6563820290242,148.0718870042623,145.5435005089824,146.61734008789062,92229700
AAPL,2021-08-18,146.23663716721276,147.13475089008148,142.67345256358962,142.8784637451172,86326000
AAPL,2021-08-19,141.5801148978695,144.47946756706352,141.06272340162622,143.21038818359375,86960300
AAPL,2021-08-20,143.9327425154178,144.9675251601663,143.28843882859866,144.66490173339844,60549600
AAPL,2021-08-23,144.78206681885666,146.61735100093347,144.37205937525184,146.14877319335938,60131800
AAPL,2021-08-24,145.89494350289067,147.2714065930409,145.60207679709836,146.06089782714844,48606400
AAPL,2021-08-25,146.24637657624294,146.74425443123712,144.28419502392072,144.83087158203125,58991300
AAPL,2021-08-26,144.82110951404735,145.57278230599707,144.00107981111,144.03036499023438,48597200
AAPL,2021-08-27,143.97178711441077,145.21158091727293,143.33725507209095,145.06515502929688,55802400
AAPL,2021-08-30,145.45564049048158,149.83883931473636,145.07491826892314,149.47763061523438,90956700
AAPL,2021-08-31,149.02856544896787,149.16523456794167,147.69114453920625,148.2183074951172,86453100
AAPL,2021-09-01,149.1945209265185,151.293371319359,148.71617155840954,148.8821258544922,80313700
AAPL,2021-09-02,150.20979354918074,151.0395800272227,148.77476016459727,149.99502563476562,71115500
AAPL,2021-09-03,150.1023993889916,150.9517142276546,149.44833892893834,150.6295623779297,57808700
AAPL,2021-09-07,151.28359099093743,153.51911015556547,150.71738618296104,152.96267700195312,82278300
AAPL,2021-09-08,153.24578484904103,153.30435519689405,150.31714828986404,151.42027282714844,74420200
AAPL,2021-09-09,151.79127971049817,152.3965266648195,150.28790419091163,150.40505981445312,57305700
AAPL,2021-09-10,151.31292061025323,151.7814983871202,145.1627795675759,145.42636108398438,140893200
AAPL,2021-09-13,147.04689552955006,147.81809686029018,145.21161123932484,145.99258422851562,102404300
AAPL,2021-09-14,146.77353720711707,147.4764113119793,143.41536423851278,144.59657287597656,109296300
AAPL,2021-09-15,145.02610332343372,145.8851749521173,142.88819590848047,145.48492431640625,83281300
AAPL,2021-09-16,144.9089297875281,145.42632102057476,143.71794980690362,145.25059509277344,68034100
AAPL,2021-09-17,145.2798957731565,145.2798957731565,142.2926741544572,142.58554077148438,129868800
AAPL,2021-09-20,140.37936883525987,141.3946233415319,137.90955225490944,139.53982543945312,123478900
AAPL,2021-09-21,140.50624891873463,141.16032435989862,139.38361057442205,140.0181427001953,75834000
AAPL,2021-09-22,141.0138330802469,142.94672884294354,140.2816740145179,142.3805389404297,76404300
AAPL,2021-09-23,143.1615238009879,143.5813028239796,142.17555476827644,143.33724975585938,64838200
AAPL,2021-09-24,142.1950877231893,143.96202960944674,142.09746053449825,143.42510986328125,53477900
AAPL,2021-09-27,142.0095839613355,142.48793328173883,140.39883985731234,141.91195678710938,74150700
AAPL,2021-09-28,139.8424227657557,141.30674132874793,138.31953384357482,138.5343017578125,108972300
AAPL,2021-09-29,139.08098176355122,141.013878143942,138.65144592439347,139.4324188232422,74602000
AAPL,2021-09-30,140.24265523549735,140.94552924628812,137.91926531672686,138.134033203125,89056700
AAPL,2021-10-01,138.52450892126643,139.5202495626883,135.80088336468526,139.2566680908203,94639600
AAPL,2021-10-04,138.38782541869764,138.82713279141288,134.980854637217,135.8301544189453,98322000
AAPL,2021-10-05,136.17188224652747,138.85646652806082,136.04496985928344,137.7533416748047,80861100
AAPL,2021-10-06,136.15234566592073,138.76858776803195,135.07850605934124,138.62216186523438,83221100
AAPL,2021-10-07,139.65691457441454,140.78932429837576,139.32500600229986,139.88143920898438,61732700
AAPL,2021-10-08,140.60384171370225,140.7502675851044,139.16880859069704,139.50071716308594,58773200
AAPL,2021-10-11,138.88572424122802,141.36529686032225,138.43666004151856,139.41287231445312,64452200
AAPL,2021-10-12,139.82291608395988,139.8424445053315,137.68500826630617,138.14382934570312,73035900
AAPL,2021-10-13,137.88024208325538,138.03642474342516,135.88876048394778,137.55809020996094,78762700
AAPL,2021-10-14,138.72951162040368,140.45741132647578,138.14377836199483,140.3402557373047,69907100
AAPL,2021-10-15,140.35005282323274,141.45316264244676,140.0962280805495,141.39459228515625,67940300
AAPL,2021-10-18,140.03763996851194,143.34699879821167,139.75454497889402,143.06390380859375,85589200
AAPL,2021-10-19,143.51295730034732,145.62157933226283,143.06390800766076,145.22132873535156,76378900
AAPL,2021-10-20,145.1627504339508,146.1877762179813,144.5965455732881,145.7094268798828,58418800
AAPL,2021-10-21,145.27016433537898,146.0804224119474,144.35252229936606,145.92422485351562,61421000
AAPL,2021-10-22,146.129212114762,146.60754657748723,145.10418628692474,145.1529998779297,58883400
AAPL,2021-10-25,145.14325947301697,145.8168484447923,144.1084766625064,145.10421752929688,50720600
AAPL,2021-10-26,145.77777738990952,147.25185252804923,145.4653823192533,145.7680206298828,60893400
AAPL,2021-10-27,145.80706700277705,146.16826078037482,144.95776708428832,145.3092041015625,56094900
AAPL,2021-10-28,146.25615073002083,149.5264533730465,146.15852353048365,148.94073486328125,100077900
AAPL,2021-10-29,143.7179883048137,146.373287179863,142.92725865743117,146.2366180419922,124953200
AAPL,2021-11-01,145.44586537540286,146.13896771640327,144.2841704394488,145.4165802001953,74588300
AAPL,2021-11-02,145.12370582377017,147.96448683414823,145.11393416867705,146.45135498046875,69122000
AAPL,2021-11-03,146.8125891838913,148.35500663634056,146.25615583539988,147.8864288330078,54511500
AAPL,2021-11-04,147.97426542713765,148.80403696262286,147.0566234619275,147.3690185546875,60394600
AAPL,2021-11-05,148.49331669815876,148.7963818494452,146.70423879606528,147.89695739746094,65463900
AAPL,2021-11-08,148.02406927556885,148.18049482600526,146.8020226332124,147.0757598876953,55020900
AAPL,2021-11-09,146.8410949734435,148.0435844748696,146.70422637098488,147.4374542236328,56787900
AAPL,2021-11-10,146.6650887001066,146.77262935345158,144.54361846371455,144.61204528808594,65187100
AAPL,2021-11-11,145.62882237351127,146.0882980655143,144.37743321812488,144.5631866455078,41000000
AAPL,2021-11-12,145.11066161989166,147.03660782102534,144.18190939663026,146.6357879638672,63804000
AAPL,2021-11-15,147.00728981052836,148.483531417499,146.08830852560698,146.64556884765625,59222800
AAPL,2021-11-16,146.58695199723596,148.1022929285687,146.00036359879664,147.6232452392578,59256200
AAPL,2021-11-17,147.62318884522813,151.53373689410836,147.61341784542643,150.05751037597656,88807000
AAPL,2021-11-18,150.27259510761894,155.12166644396785,149.62735108476016,154.3395538330078,137827700
AAPL,2021-11-19,154.12448394226502,157.41913113659675,153.02953515610952,156.9596405029297,117305600
AAPL,2021-11-22,158.06437288139423,161.99447854129045,157.3995867561447,157.4191436767578,117467900
AAPL,2021-11-23,157.5169071447605,158.18170822428823,155.50297681960475,157.80043029785156,96041900
AAPL,2021-11-24,157.15516717862224,158.51408217991855,156.06998937776268,158.3185577392578,69463600
AAPL,2021-11-26,156.00160290809217,156.86191365315102,152.86338037425756,153.30331420898438,76959800
AAPL,2021-11-29,155.8060008585356,157.58530732404222,155.23896961955737,156.65655517578125,88748200
AAPL,2021-11-30,156.41217318635103,161.8185054389282,156.34373142534065,161.60342407226562,174048100
AAPL,2021-12-01,163.73463874085127,166.49158221025922,160.85061260681175,161.0852508544922,152052500
AAPL,2021-12-02,155.1901268526862,160.52801734787488,154.27114554315142,160.0978546142578,136739200
AAPL,2021-12-03,160.35206691181173,161.27104831929452,156.1482237273482,158.22080993652344,118023100
AAPL,2021-12-06,160.61597549233863,164.12570364495514,160.60620449270007,161.62295532226562,107497000
AAPL,2021-12-07,165.2988844701773,167.7429772469704,164.57542763792551,167.35191345214844,120405400
AAPL,2021-12-08,168.2806469361057,172.02499811029608,166.88261839066362,171.1646728515625,116998900
AAPL,2021-12-09,170.9985052389604,172.79735388590385,170.03063915946248,170.6563262939453,108923700
AAPL,2021-12-10,171.29180928871014,175.61296364291238,170.78343380069845,175.43698120117188,115402700
AAPL,2021-12-13,177.0696450374433,178.05706815750167,171.6046566651188,171.80996704101562,153237000
AAPL,2021-12-14,171.33089709564845,173.76521877848376,168.35888695654498,170.4314727783203,139380400
AAPL,2021-12-15,171.19399748026692,175.48582285763158,168.45661118755606,175.29029846191406,131063300
AAPL,2021-12-16,175.27076132354634,177.08916675225177,166.9315188519041,168.40774536132812,150185800
AAPL,2021-12-17,166.12984262332955,169.59068583995457,165.89521929851176,167.3127899169922,195432700
AAPL,2021-12-20,164.51677542044033,166.76534380811088,163.71512072913166,165.9539031982422,107499100
AAPL,2021-12-21,167.72341591348743,169.3267401361631,165.3379790393109,169.12144470214844,91185900
AAPL,2021-12-22,169.17028106062807,171.9272242537676,168.3001848243109,171.71214294433594,92135300
AAPL,2021-12-23,171.9174985527305,172.8951357013555,171.35046721642092,172.33787536621094,68356600
AAPL,2021-12-27,173.12973764737882,176.38527073958,173.11019564746687,176.2972869873047,74919600
AAPL,2021-12-28,176.1310871789595,177.27492068975482,174.5375340801528,175.28053283691406,79144300
AAPL,2021-12-29,175.31966069433915,176.59059189162147,174.15627017338588,175.36854553222656,62348900
AAPL,2021-12-30,175.45653864701077,176.53194546765312,174.10739462067014,174.21493530273438,59773000
AAPL,2021-12-31,174.10740540326523,175.22191121478994,173.2959647369927,173.5990447998047,64062300
AAPL,2022-01-03,173.85321176039008,178.79028222604728,173.73590007898758,177.93972778320312,104487900
AAPL,2022-01-04,178.5458811499138,178.8489462858369,175.1143651356069,175.681396484375,99310400
AAPL,2022-01-05,175.59339039534856,176.14086475419518,170.73453308424857,171.00827026367188,94537600
AAPL,2022-01-06,168.83793801323478,171.37980064842037,167.80164498917833,168.15359497070312,96904000
AAPL,2022-01-07,169.02367835082143,170.24572473108867,167.2052727402814,168.3197784423828,86709100
AAPL,2022-01-10,165.29885816519484,168.64237476166727,164.4092049558039,168.3393096923828,106765600
AAPL,2022-01-11,168.4664003367464,171.26242759251966,166.99994496438987,171.1646728515625,76138300
AAPL,2022-01-12,172.18141648353657,173.21770927349675,170.91050037060046,171.6046142578125,74805200
AAPL,2022-01-13,171.8490227811223,172.67023424322653,167.94824595979313,168.3393096923828,84505800
AAPL,2022-01-14,167.50830810674722,169.89374460419103,167.2638988741002,169.1996307373047,80440800
AAPL,2022-01-18,167.6745435442064,168.68150862321704,165.62151446360372,166.00279235839844,90956700
AAPL,2022-01-19,166.19836205987323,167.25421226777294,162.22915650572403,162.51266479492188,94815000
AAPL,2022-01-20,163.24583471657064,165.8854518373375,160.50844792121475,160.83106994628906,91420500
AAPL,2022-01-21,160.74310631081485,162.61039693927614,158.6705202245997,158.77806091308594,122848900
AAPL,2022-01-24,156.44149634340394,158.67050778679211,151.24045969712583,158.00570678710938,162294600
AAPL,2022-01-25,155.4247355135648,159.1202024043847,153.5085752311325,156.20684814453125,115798400
AAPL,2022-01-26,159.84362956793808,160.7137257927372,154.29065926080548,156.11883544921875,108275300
AAPL,2022-01-27,158.81715723147198,160.17607231774176,154.74041197266266,155.65939331054688,121954600
AAPL,2022-01-28,162.00425626677838,166.54049197821774,159.15932862262193,166.52093505859375,179935700
AAPL,2022-01-31,166.3547503312831,171.08651082179728,165.71927719769477,170.87142944335938,115541600
AAPL,2022-02-01,170.11859681152686,170.93003725349797,168.4566170141108,170.70518493652344,86213900
AAPL,2022-02-02,170.84209391826516,171.94682868403083,169.4538509394799,171.90771484375,84914300
AAPL,2022-02-03,170.57808486487306,172.29873538364427,168.27086114724798,169.03341674804688,89418100
AAPL,2022-02-04,168.05457472378333,170.4234840013588,167.07569202403184,168.7495880126953,82465400
AAPL,2022-02-07,169.20964451994723,170.27662295458384,167.3399751947351,168.0349884033203,77251200
AAPL,2022-02-08,168.1035042386361,171.64706939744136,167.80983647215697,171.13804626464844,74829200
AAPL,2022-02-09,172.33231049138615,172.91963117728815,171.20658637108463,172.5574493408203,71285000
AAPL,2022-02-10,170.46265325992954,171.77435265074166,167.92735034711362,168.4853057861328,90865900
AAPL,2022-02-11,168.6908451580762,169.42500712943504,164.49143031742815,165.07876586914062,98670700
AAPL,2022-02-14,163.83556797241158,165.99890498473425,163.04267549502603,165.31369018554688,86185500
AAPL,2022-02-15,167.3595849608588,169.29776862360237,166.65478818594016,169.14114379882812,62527400
AAPL,2022-02-16,168.2209893560315,169.67951494494773,166.45899759893967,168.9062042236328,61177400
AAPL,2022-02-17,167.41828169802858,168.27970312361404,164.91234475439344,165.31369018554688,69589300
AAPL,2022-02-18,166.23387859788448,166.93866044821442,162.68052937533312,163.76708984375,82772700
AAPL,2022-02-22,161.49607262837773,163.16996871038384,158.7258326412145,160.8500213623047,91162800
AAPL,2022-02-23,162.04423283731927,162.6413518716535,156.37650867254357,156.68975830078125,90009200
AAPL,2022-02-24,149.35790916683425,159.4110376690062,148.79015546543386,159.30335998535156,141147500
AAPL,2022-02-25,160.38012393186045,161.6330924831591,157.47284137265066,161.36880493164062,91974200
AAPL,2022-02-28,159.6166064975814,161.9267702066246,158.99990563300975,161.6331024169922,95056600
AAPL,2022-03-01,161.2219862371019,163.08187242749526,158.54964050687724,159.753662109375,83474400
AAPL,2022-03-02,160.91852050375005,163.82580321014547,159.50892707803538,163.04269409179688,79724800
AAPL,2022-03-03,164.91239906095296,165.34310991558115,162.05406285981817,162.71969604492188,76678400
AAPL,2022-03-04,161.01643666085187,162.05405003585454,158.67690737340956,159.72430419921875,83737200
AAPL,2022-03-07,159.91028134097652,161.5352302369313,155.68150083148916,155.93601989746094,96418800
AAPL,2022-03-08,155.4661583222758,159.44041971330986,152.50992837199067,154.11529541015625,131148300
AAPL,2022-03-09,158.06998280822745,159.95923428896205,156.04370327606966,159.50894165039062,91454900
AAPL,2022-03-10,156.81701649151432,157.00300660733848,152.6861300144377,155.17250061035156,105342000
AAPL,2022-03-11,155.57382899544626,155.9164439341305,151.23738556277695,151.4625244140625,96970100
AAPL,2022-03-14,148.25179027503273,150.86540543880508,146.93030751756515,147.43931579589844,108732100
